"ai ",17184
" le",13527
" ka",10462
"le ",8853
" ai",7904
" an",7223
"te ",6697
" sa",6429
" te",6353
" ma",6338
"ia ",6189
"and",5978
"les",5879
"as ",5844
"kai",5739
"dia",5282
", a",5158
" ke",4751
"chi",4556
" ph",4457
" o ",4454
"el ",4383
"a l",4346
" ch",4321
"nde",4307
"esk",4181
" tu",4157
"de ",4092
"la ",4084
"ke ",4064
"ar ",4049
"e a",3973
"hen",3908
"nge",3868
"e k",3815
"i s",3802
"en ",3781
"e, ",3747
" si",3718
"hi ",3699
" pa",3549
"man",3546
"a k",3377
" av",3322
"i a",3261
"ave",3260
"i k",3250
"e s",3220
" di",3082
" De",3069
"e p",3068
"end",3061
" ko",3055
"a, ",3043
"do ",3035
"na ",2974
"tum",2973
"phe",2858
" pe",2846
"si ",2834
"ma ",2825
"ker",2805
"e l",2783
"me ",2774
"ume",2758
"eng",2734
"uma",2709
" na",2704
"a a",2693
"ang",2668
"e m",2623
"i p",2592
"ush",2544
" O ",2534
"ash",2524
"ske",2523
"i t",2477
" zh",2465
"ana",2427
"i l",2416
"sar",2391
"e t",2370
"sas",2294
"es ",2267
"ria",2267
"len",2227
"o k",2220
"han",2208
"odo",2195
"o s",2172
"i m",2155
"nda",2138
"ela",2130
"rdi",2125
"las",2121
"nas",2109
"sko",2098
"sa ",2090
"cha",2074
"o, ",2071
"tar",2058
"e d",2038
"ek ",2031
"o a",2019
"pe ",2017
"ndi",2012
"kod",1989
"anu",1984
"mos",1962
"ere",1931
"a t",1913
"ko ",1895
"s, ",1887
"nus",1856
"a p",1823
" e ",1810
"a s",1798
"men",1796
" am",1795
"lia",1788
"are",1772
"av ",1768
", """,1764
"ach",1758
" tr",1756
"erd",1739
"vel",1731
"lo ",1716
" la",1712
", k",1688
" so",1638
" Je",1634
"imo",1633
"s a",1621
"s l",1615
"zha",1608
"Del",1604
"uri",1599
" sh",1586
"ata",1584
"ge ",1578
"ari",1577
"ren",1560
"o p",1552
"on ",1536
" ba",1535
"ena",1521
"ndo",1520
"ala",1518
"sus",1498
"evl",1496
"esu",1488
"Dev",1488
" mu",1480
"sh ",1475
"so ",1474
"Jes",1474
"e D",1473
"da ",1440
"mar",1432
"vle",1429
"i d",1421
"she",1421
" de",1417
"o t",1416
" ie",1415
"aro",1396
"kan",1388
"ard",1378
"to ",1363
" bu",1356
"Ai ",1352
"an ",1348
"mai",1338
"s k",1318
"iek",1311
"us ",1302
"os ",1302
"s p",1302
"o l",1286
"e b",1283
"pal",1283
"a m",1267
"o m",1267
"odi",1246
"al ",1231
"rel",1230
"adi",1229
"ara",1205
"ako",1201
"O D",1193
" be",1172
"kad",1167
"kat",1158
"ro ",1154
"sha",1144
"bar",1140
"ia,",1134
"hav",1128
"O J",1121
"ola",1112
"ngl",1110
" du",1106
"ame",1105
"ris",1102
"i, ",1101
